timestamp,work_order,product_code,machine_id,planned_qty,completed_qty,production_status
2024-03-31 09:00:00,WO20240331,PCODEB,MCH001,156,31,진행 중
2024-03-31 12:00:00,WO20240331,PCODEB,MCH001,156,66,진행 중
2024-03-31 15:00:00,WO20240331,PCODEB,MCH003,156,103,진행 중
2024-03-31 18:00:00,WO20240331,PCODEB,MCH002,156,156,완료
2024-04-01 09:00:00,WO20240401,PCODEC,MCH002,167,36,진행 중
2024-04-01 12:00:00,WO20240401,PCODEC,MCH001,167,79,진행 중
2024-04-01 15:00:00,WO20240401,PCODEC,MCH004,167,122,진행 중
2024-04-01 18:00:00,WO20240401,PCODEC,MCH002,167,167,완료
2024-04-02 09:00:00,WO20240402,PCODEA,MCH004,163,40,진행 중
2024-04-02 12:00:00,WO20240402,PCODEA,MCH004,163,74,진행 중
2024-04-02 15:00:00,WO20240402,PCODEA,MCH001,163,118,진행 중
2024-04-02 18:00:00,WO20240402,PCODEA,MCH004,163,153,생산 미달
2024-04-03 09:00:00,WO20240403,PCODEA,MCH001,136,33,진행 중
2024-04-03 12:00:00,WO20240403,PCODEA,MCH003,136,73,진행 중
2024-04-03 15:00:00,WO20240403,PCODEA,MCH003,136,108,진행 중
2024-04-03 18:00:00,WO20240403,PCODEA,MCH004,136,136,완료
2024-04-04 09:00:00,WO20240404,PCODEB,MCH002,188,56,진행 중
2024-04-04 12:00:00,WO20240404,PCODEB,MCH004,188,95,진행 중
2024-04-04 15:00:00,WO20240404,PCODEB,MCH004,188,143,진행 중
2024-04-04 18:00:00,WO20240404,PCODEB,MCH003,188,188,완료
2024-04-05 09:00:00,WO20240405,PCODEC,MCH004,189,42,진행 중
2024-04-05 12:00:00,WO20240405,PCODEC,MCH001,189,97,진행 중
2024-04-05 15:00:00,WO20240405,PCODEC,MCH004,189,150,진행 중
2024-04-05 18:00:00,WO20240405,PCODEC,MCH003,189,189,완료
2024-04-06 09:00:00,WO20240406,PCODEC,MCH003,199,44,진행 중
2024-04-06 12:00:00,WO20240406,PCODEC,MCH002,199,96,진행 중
2024-04-06 15:00:00,WO20240406,PCODEC,MCH002,199,148,진행 중
2024-04-06 18:00:00,WO20240406,PCODEC,MCH001,199,199,완료
2024-04-07 09:00:00,WO20240407,PCODEA,MCH003,139,37,진행 중
2024-04-07 12:00:00,WO20240407,PCODEA,MCH001,139,77,진행 중
2024-04-07 15:00:00,WO20240407,PCODEA,MCH003,139,115,진행 중
2024-04-07 18:00:00,WO20240407,PCODEA,MCH002,139,139,완료
2024-04-08 09:00:00,WO20240408,PCODEC,MCH003,125,31,진행 중
2024-04-08 12:00:00,WO20240408,PCODEC,MCH003,125,66,진행 중
2024-04-08 15:00:00,WO20240408,PCODEC,MCH003,125,102,진행 중
2024-04-08 18:00:00,WO20240408,PCODEC,MCH004,125,125,완료
2024-04-09 09:00:00,WO20240409,PCODEB,MCH001,137,33,진행 중
2024-04-09 12:00:00,WO20240409,PCODEB,MCH001,137,62,진행 중
2024-04-09 15:00:00,WO20240409,PCODEB,MCH002,137,101,진행 중
2024-04-09 18:00:00,WO20240409,PCODEB,MCH004,137,137,완료
2024-04-10 09:00:00,WO20240410,PCODEB,MCH001,171,38,진행 중
2024-04-10 12:00:00,WO20240410,PCODEB,MCH001,171,79,진행 중
2024-04-10 15:00:00,WO20240410,PCODEB,MCH003,171,123,진행 중
2024-04-10 18:00:00,WO20240410,PCODEB,MCH003,171,171,완료
2024-04-11 09:00:00,WO20240411,PCODEB,MCH001,113,29,진행 중
2024-04-11 12:00:00,WO20240411,PCODEB,MCH003,113,61,진행 중
2024-04-11 15:00:00,WO20240411,PCODEB,MCH002,113,90,진행 중
2024-04-11 18:00:00,WO20240411,PCODEB,MCH004,113,113,완료
2024-04-12 09:00:00,WO20240412,PCODEB,MCH001,189,40,진행 중
2024-04-12 12:00:00,WO20240412,PCODEB,MCH001,189,83,진행 중
2024-04-12 15:00:00,WO20240412,PCODEB,MCH004,189,122,진행 중
2024-04-12 18:00:00,WO20240412,PCODEB,MCH002,189,189,완료
2024-04-13 09:00:00,WO20240413,PCODEB,MCH003,168,44,진행 중
2024-04-13 12:00:00,WO20240413,PCODEB,MCH004,168,87,진행 중
2024-04-13 15:00:00,WO20240413,PCODEB,MCH002,168,135,진행 중
2024-04-13 18:00:00,WO20240413,PCODEB,MCH001,168,168,완료
2024-04-14 09:00:00,WO20240414,PCODEB,MCH001,162,43,진행 중
2024-04-14 12:00:00,WO20240414,PCODEB,MCH002,162,82,진행 중
2024-04-14 15:00:00,WO20240414,PCODEB,MCH002,162,128,진행 중
2024-04-14 18:00:00,WO20240414,PCODEB,MCH001,162,162,완료
2024-04-15 09:00:00,WO20240415,PCODEC,MCH003,187,38,진행 중
2024-04-15 12:00:00,WO20240415,PCODEC,MCH003,187,78,진행 중
2024-04-15 15:00:00,WO20240415,PCODEC,MCH001,187,133,진행 중
2024-04-15 18:00:00,WO20240415,PCODEC,MCH004,187,187,완료
2024-04-16 09:00:00,WO20240416,PCODEC,MCH001,111,22,진행 중
2024-04-16 12:00:00,WO20240416,PCODEC,MCH003,111,46,진행 중
2024-04-16 15:00:00,WO20240416,PCODEC,MCH002,111,76,진행 중
2024-04-16 18:00:00,WO20240416,PCODEC,MCH002,111,111,완료
2024-04-17 09:00:00,WO20240417,PCODEA,MCH002,108,35,진행 중
2024-04-17 12:00:00,WO20240417,PCODEA,MCH002,108,64,진행 중
2024-04-17 15:00:00,WO20240417,PCODEA,MCH002,108,99,진행 중
2024-04-17 18:00:00,WO20240417,PCODEA,MCH001,108,126,초과 생산
2024-04-18 09:00:00,WO20240418,PCODEA,MCH003,135,39,진행 중
2024-04-18 12:00:00,WO20240418,PCODEA,MCH001,135,76,진행 중
2024-04-18 15:00:00,WO20240418,PCODEA,MCH001,135,105,진행 중
2024-04-18 18:00:00,WO20240418,PCODEA,MCH003,135,140,초과 생산
2024-04-19 09:00:00,WO20240419,PCODEB,MCH001,200,43,진행 중
2024-04-19 12:00:00,WO20240419,PCODEB,MCH001,200,85,진행 중
2024-04-19 15:00:00,WO20240419,PCODEB,MCH004,200,135,진행 중
2024-04-19 18:00:00,WO20240419,PCODEB,MCH001,200,200,완료
2024-04-20 09:00:00,WO20240420,PCODEB,MCH001,160,39,진행 중
2024-04-20 12:00:00,WO20240420,PCODEB,MCH002,160,86,진행 중
2024-04-20 15:00:00,WO20240420,PCODEB,MCH001,160,129,진행 중
2024-04-20 18:00:00,WO20240420,PCODEB,MCH003,160,160,완료
2024-04-21 09:00:00,WO20240421,PCODEA,MCH001,158,47,진행 중
2024-04-21 12:00:00,WO20240421,PCODEA,MCH004,158,85,진행 중
2024-04-21 15:00:00,WO20240421,PCODEA,MCH001,158,124,진행 중
2024-04-21 18:00:00,WO20240421,PCODEA,MCH004,158,158,완료
2024-04-22 09:00:00,WO20240422,PCODEC,MCH002,109,24,진행 중
2024-04-22 12:00:00,WO20240422,PCODEC,MCH003,109,55,진행 중
2024-04-22 15:00:00,WO20240422,PCODEC,MCH003,109,83,진행 중
2024-04-22 18:00:00,WO20240422,PCODEC,MCH003,109,120,초과 생산
2024-04-23 09:00:00,WO20240423,PCODEB,MCH001,158,44,진행 중
2024-04-23 12:00:00,WO20240423,PCODEB,MCH001,158,89,진행 중
2024-04-23 15:00:00,WO20240423,PCODEB,MCH002,158,127,진행 중
2024-04-23 18:00:00,WO20240423,PCODEB,MCH002,158,158,완료
2024-04-24 09:00:00,WO20240424,PCODEB,MCH004,152,36,진행 중
2024-04-24 12:00:00,WO20240424,PCODEB,MCH001,152,71,진행 중
2024-04-24 15:00:00,WO20240424,PCODEB,MCH003,152,111,진행 중
2024-04-24 18:00:00,WO20240424,PCODEB,MCH003,152,152,완료
2024-04-25 09:00:00,WO20240425,PCODEB,MCH001,119,24,진행 중
2024-04-25 12:00:00,WO20240425,PCODEB,MCH001,119,48,진행 중
2024-04-25 15:00:00,WO20240425,PCODEB,MCH001,119,80,진행 중
2024-04-25 18:00:00,WO20240425,PCODEB,MCH003,119,119,완료
2024-04-26 09:00:00,WO20240426,PCODEC,MCH003,116,30,진행 중
2024-04-26 12:00:00,WO20240426,PCODEC,MCH004,116,57,진행 중
2024-04-26 15:00:00,WO20240426,PCODEC,MCH004,116,90,진행 중
2024-04-26 18:00:00,WO20240426,PCODEC,MCH001,116,116,완료
2024-04-27 09:00:00,WO20240427,PCODEB,MCH001,136,35,진행 중
2024-04-27 12:00:00,WO20240427,PCODEB,MCH002,136,64,진행 중
2024-04-27 15:00:00,WO20240427,PCODEB,MCH004,136,94,진행 중
2024-04-27 18:00:00,WO20240427,PCODEB,MCH001,136,136,완료
2024-04-28 09:00:00,WO20240428,PCODEA,MCH003,144,40,진행 중
2024-04-28 12:00:00,WO20240428,PCODEA,MCH004,144,84,진행 중
2024-04-28 15:00:00,WO20240428,PCODEA,MCH001,144,124,진행 중
2024-04-28 18:00:00,WO20240428,PCODEA,MCH003,144,156,초과 생산
2024-04-29 09:00:00,WO20240429,PCODEC,MCH003,103,30,진행 중
2024-04-29 12:00:00,WO20240429,PCODEC,MCH003,103,50,진행 중
2024-04-29 15:00:00,WO20240429,PCODEC,MCH002,103,76,진행 중
2024-04-29 18:00:00,WO20240429,PCODEC,MCH004,103,103,완료
2024-04-30 09:00:00,WO20240430,PCODEC,MCH001,108,22,진행 중
2024-04-30 12:00:00,WO20240430,PCODEC,MCH002,108,47,진행 중
2024-04-30 15:00:00,WO20240430,PCODEC,MCH004,108,72,진행 중
2024-04-30 18:00:00,WO20240430,PCODEC,MCH003,108,108,완료
2024-05-01 09:00:00,WO20240501,PCODEC,MCH001,139,40,진행 중
2024-05-01 12:00:00,WO20240501,PCODEC,MCH002,139,69,진행 중
2024-05-01 15:00:00,WO20240501,PCODEC,MCH001,139,106,진행 중
2024-05-01 18:00:00,WO20240501,PCODEC,MCH003,139,139,완료
2024-05-02 09:00:00,WO20240502,PCODEB,MCH004,156,37,진행 중
2024-05-02 12:00:00,WO20240502,PCODEB,MCH002,156,79,진행 중
2024-05-02 15:00:00,WO20240502,PCODEB,MCH001,156,115,진행 중
2024-05-02 18:00:00,WO20240502,PCODEB,MCH001,156,156,완료
2024-05-03 09:00:00,WO20240503,PCODEC,MCH004,136,34,진행 중
2024-05-03 12:00:00,WO20240503,PCODEC,MCH003,136,61,진행 중
2024-05-03 15:00:00,WO20240503,PCODEC,MCH004,136,101,진행 중
2024-05-03 18:00:00,WO20240503,PCODEC,MCH001,136,136,완료
2024-05-04 09:00:00,WO20240504,PCODEA,MCH002,100,27,진행 중
2024-05-04 12:00:00,WO20240504,PCODEA,MCH003,100,50,진행 중
2024-05-04 15:00:00,WO20240504,PCODEA,MCH001,100,74,진행 중
2024-05-04 18:00:00,WO20240504,PCODEA,MCH004,100,100,완료
2024-05-05 09:00:00,WO20240505,PCODEC,MCH002,122,30,진행 중
2024-05-05 12:00:00,WO20240505,PCODEC,MCH003,122,55,진행 중
2024-05-05 15:00:00,WO20240505,PCODEC,MCH001,122,84,진행 중
2024-05-05 18:00:00,WO20240505,PCODEC,MCH004,122,122,완료
2024-05-06 09:00:00,WO20240506,PCODEB,MCH004,109,34,진행 중
2024-05-06 12:00:00,WO20240506,PCODEB,MCH004,109,63,진행 중
2024-05-06 15:00:00,WO20240506,PCODEB,MCH004,109,88,진행 중
2024-05-06 18:00:00,WO20240506,PCODEB,MCH003,109,128,초과 생산
2024-05-07 09:00:00,WO20240507,PCODEB,MCH003,121,29,진행 중
2024-05-07 12:00:00,WO20240507,PCODEB,MCH001,121,60,진행 중
2024-05-07 15:00:00,WO20240507,PCODEB,MCH004,121,95,진행 중
2024-05-07 18:00:00,WO20240507,PCODEB,MCH004,121,141,초과 생산
2024-05-08 09:00:00,WO20240508,PCODEA,MCH003,139,38,진행 중
2024-05-08 12:00:00,WO20240508,PCODEA,MCH001,139,72,진행 중
2024-05-08 15:00:00,WO20240508,PCODEA,MCH001,139,107,진행 중
2024-05-08 18:00:00,WO20240508,PCODEA,MCH002,139,139,완료
2024-05-09 09:00:00,WO20240509,PCODEC,MCH002,199,44,진행 중
2024-05-09 12:00:00,WO20240509,PCODEC,MCH002,199,88,진행 중
2024-05-09 15:00:00,WO20240509,PCODEC,MCH002,199,139,진행 중
2024-05-09 18:00:00,WO20240509,PCODEC,MCH001,199,199,완료
2024-05-10 09:00:00,WO20240510,PCODEB,MCH004,122,27,진행 중
2024-05-10 12:00:00,WO20240510,PCODEB,MCH004,122,54,진행 중
2024-05-10 15:00:00,WO20240510,PCODEB,MCH003,122,82,진행 중
2024-05-10 18:00:00,WO20240510,PCODEB,MCH003,122,101,생산 미달
2024-05-11 09:00:00,WO20240511,PCODEB,MCH004,119,31,진행 중
2024-05-11 12:00:00,WO20240511,PCODEB,MCH003,119,61,진행 중
2024-05-11 15:00:00,WO20240511,PCODEB,MCH003,119,90,진행 중
2024-05-11 18:00:00,WO20240511,PCODEB,MCH003,119,119,완료
2024-05-12 09:00:00,WO20240512,PCODEA,MCH003,159,45,진행 중
2024-05-12 12:00:00,WO20240512,PCODEA,MCH001,159,87,진행 중
2024-05-12 15:00:00,WO20240512,PCODEA,MCH001,159,128,진행 중
2024-05-12 18:00:00,WO20240512,PCODEA,MCH004,159,159,완료
2024-05-13 09:00:00,WO20240513,PCODEC,MCH001,159,38,진행 중
2024-05-13 12:00:00,WO20240513,PCODEC,MCH002,159,74,진행 중
2024-05-13 15:00:00,WO20240513,PCODEC,MCH004,159,113,진행 중
2024-05-13 18:00:00,WO20240513,PCODEC,MCH001,159,159,완료
2024-05-14 09:00:00,WO20240514,PCODEB,MCH001,157,39,진행 중
2024-05-14 12:00:00,WO20240514,PCODEB,MCH002,157,71,진행 중
2024-05-14 15:00:00,WO20240514,PCODEB,MCH004,157,117,진행 중
2024-05-14 18:00:00,WO20240514,PCODEB,MCH002,157,157,완료
2024-05-15 09:00:00,WO20240515,PCODEB,MCH004,146,35,진행 중
2024-05-15 12:00:00,WO20240515,PCODEB,MCH003,146,74,진행 중
2024-05-15 15:00:00,WO20240515,PCODEB,MCH001,146,114,진행 중
2024-05-15 18:00:00,WO20240515,PCODEB,MCH003,146,146,완료
2024-05-16 09:00:00,WO20240516,PCODEC,MCH004,108,24,진행 중
2024-05-16 12:00:00,WO20240516,PCODEC,MCH002,108,49,진행 중
2024-05-16 15:00:00,WO20240516,PCODEC,MCH002,108,80,진행 중
2024-05-16 18:00:00,WO20240516,PCODEC,MCH003,108,108,완료
2024-05-17 09:00:00,WO20240517,PCODEB,MCH002,183,47,진행 중
2024-05-17 12:00:00,WO20240517,PCODEB,MCH001,183,89,진행 중
2024-05-17 15:00:00,WO20240517,PCODEB,MCH004,183,137,진행 중
2024-05-17 18:00:00,WO20240517,PCODEB,MCH003,183,183,완료
2024-05-18 09:00:00,WO20240518,PCODEC,MCH001,116,30,진행 중
2024-05-18 12:00:00,WO20240518,PCODEC,MCH004,116,59,진행 중
2024-05-18 15:00:00,WO20240518,PCODEC,MCH001,116,86,진행 중
2024-05-18 18:00:00,WO20240518,PCODEC,MCH002,116,116,완료
2024-05-19 09:00:00,WO20240519,PCODEB,MCH002,127,28,진행 중
2024-05-19 12:00:00,WO20240519,PCODEB,MCH002,127,55,진행 중
2024-05-19 15:00:00,WO20240519,PCODEB,MCH003,127,91,진행 중
2024-05-19 18:00:00,WO20240519,PCODEB,MCH001,127,127,완료
2024-05-20 09:00:00,WO20240520,PCODEC,MCH001,164,43,진행 중
2024-05-20 12:00:00,WO20240520,PCODEC,MCH002,164,85,진행 중
2024-05-20 15:00:00,WO20240520,PCODEC,MCH002,164,120,진행 중
2024-05-20 18:00:00,WO20240520,PCODEC,MCH002,164,164,완료
2024-05-21 09:00:00,WO20240521,PCODEB,MCH003,192,51,진행 중
2024-05-21 12:00:00,WO20240521,PCODEB,MCH002,192,108,진행 중
2024-05-21 15:00:00,WO20240521,PCODEB,MCH003,192,160,진행 중
2024-05-21 18:00:00,WO20240521,PCODEB,MCH004,192,192,완료
2024-05-22 09:00:00,WO20240522,PCODEB,MCH004,129,37,진행 중
2024-05-22 12:00:00,WO20240522,PCODEB,MCH002,129,67,진행 중
2024-05-22 15:00:00,WO20240522,PCODEB,MCH004,129,98,진행 중
2024-05-22 18:00:00,WO20240522,PCODEB,MCH003,129,129,완료
2024-05-23 09:00:00,WO20240523,PCODEC,MCH004,199,59,진행 중
2024-05-23 12:00:00,WO20240523,PCODEC,MCH002,199,114,진행 중
2024-05-23 15:00:00,WO20240523,PCODEC,MCH002,199,171,진행 중
2024-05-23 18:00:00,WO20240523,PCODEC,MCH001,199,199,완료
2024-05-24 09:00:00,WO20240524,PCODEB,MCH001,182,49,진행 중
2024-05-24 12:00:00,WO20240524,PCODEB,MCH001,182,90,진행 중
2024-05-24 15:00:00,WO20240524,PCODEB,MCH002,182,131,진행 중
2024-05-24 18:00:00,WO20240524,PCODEB,MCH002,182,182,완료
2024-05-25 09:00:00,WO20240525,PCODEA,MCH004,155,44,진행 중
2024-05-25 12:00:00,WO20240525,PCODEA,MCH001,155,81,진행 중
2024-05-25 15:00:00,WO20240525,PCODEA,MCH004,155,119,진행 중
2024-05-25 18:00:00,WO20240525,PCODEA,MCH002,155,155,완료
2024-05-26 09:00:00,WO20240526,PCODEA,MCH001,149,31,진행 중
2024-05-26 12:00:00,WO20240526,PCODEA,MCH001,149,69,진행 중
2024-05-26 15:00:00,WO20240526,PCODEA,MCH003,149,107,진행 중
2024-05-26 18:00:00,WO20240526,PCODEA,MCH002,149,137,생산 미달
2024-05-27 09:00:00,WO20240527,PCODEB,MCH002,104,28,진행 중
2024-05-27 12:00:00,WO20240527,PCODEB,MCH004,104,53,진행 중
2024-05-27 15:00:00,WO20240527,PCODEB,MCH001,104,83,진행 중
2024-05-27 18:00:00,WO20240527,PCODEB,MCH001,104,104,완료
2024-05-28 09:00:00,WO20240528,PCODEA,MCH004,132,27,진행 중
2024-05-28 12:00:00,WO20240528,PCODEA,MCH003,132,56,진행 중
2024-05-28 15:00:00,WO20240528,PCODEA,MCH001,132,83,진행 중
2024-05-28 18:00:00,WO20240528,PCODEA,MCH004,132,132,완료
2024-05-29 09:00:00,WO20240529,PCODEB,MCH001,181,38,진행 중
2024-05-29 12:00:00,WO20240529,PCODEB,MCH004,181,85,진행 중
2024-05-29 15:00:00,WO20240529,PCODEB,MCH001,181,132,진행 중
2024-05-29 18:00:00,WO20240529,PCODEB,MCH002,181,181,완료
2024-05-30 09:00:00,WO20240530,PCODEB,MCH001,191,49,진행 중
2024-05-30 12:00:00,WO20240530,PCODEB,MCH002,191,98,진행 중
2024-05-30 15:00:00,WO20240530,PCODEB,MCH002,191,148,진행 중
2024-05-30 18:00:00,WO20240530,PCODEB,MCH001,191,191,완료
2024-05-31 09:00:00,WO20240531,PCODEC,MCH001,167,38,진행 중
2024-05-31 12:00:00,WO20240531,PCODEC,MCH004,167,71,진행 중
2024-05-31 15:00:00,WO20240531,PCODEC,MCH004,167,119,진행 중
2024-05-31 18:00:00,WO20240531,PCODEC,MCH003,167,162,생산 미달
2024-06-01 09:00:00,WO20240601,PCODEA,MCH003,195,43,진행 중
2024-06-01 12:00:00,WO20240601,PCODEA,MCH001,195,97,진행 중
2024-06-01 15:00:00,WO20240601,PCODEA,MCH003,195,138,진행 중
2024-06-01 18:00:00,WO20240601,PCODEA,MCH003,195,195,완료
2024-06-02 09:00:00,WO20240602,PCODEC,MCH002,169,47,진행 중
2024-06-02 12:00:00,WO20240602,PCODEC,MCH004,169,97,진행 중
2024-06-02 15:00:00,WO20240602,PCODEC,MCH004,169,141,진행 중
2024-06-02 18:00:00,WO20240602,PCODEC,MCH002,169,169,완료
2024-06-03 09:00:00,WO20240603,PCODEB,MCH001,108,24,진행 중
2024-06-03 12:00:00,WO20240603,PCODEB,MCH001,108,54,진행 중
2024-06-03 15:00:00,WO20240603,PCODEB,MCH001,108,79,진행 중
2024-06-03 18:00:00,WO20240603,PCODEB,MCH003,108,108,완료
2024-06-04 09:00:00,WO20240604,PCODEC,MCH004,165,37,진행 중
2024-06-04 12:00:00,WO20240604,PCODEC,MCH002,165,74,진행 중
2024-06-04 15:00:00,WO20240604,PCODEC,MCH001,165,121,진행 중
2024-06-04 18:00:00,WO20240604,PCODEC,MCH003,165,165,완료
2024-06-05 09:00:00,WO20240605,PCODEB,MCH004,134,38,진행 중
2024-06-05 12:00:00,WO20240605,PCODEB,MCH004,134,76,진행 중
2024-06-05 15:00:00,WO20240605,PCODEB,MCH004,134,107,진행 중
2024-06-05 18:00:00,WO20240605,PCODEB,MCH002,134,134,완료
2024-06-06 09:00:00,WO20240606,PCODEB,MCH003,163,45,진행 중
2024-06-06 12:00:00,WO20240606,PCODEB,MCH004,163,78,진행 중
2024-06-06 15:00:00,WO20240606,PCODEB,MCH002,163,119,진행 중
2024-06-06 18:00:00,WO20240606,PCODEB,MCH003,163,163,완료
2024-06-07 09:00:00,WO20240607,PCODEC,MCH003,113,26,진행 중
2024-06-07 12:00:00,WO20240607,PCODEC,MCH004,113,50,진행 중
2024-06-07 15:00:00,WO20240607,PCODEC,MCH004,113,76,진행 중
2024-06-07 18:00:00,WO20240607,PCODEC,MCH001,113,113,완료
2024-06-08 09:00:00,WO20240608,PCODEC,MCH004,193,49,진행 중
2024-06-08 12:00:00,WO20240608,PCODEC,MCH001,193,93,진행 중
2024-06-08 15:00:00,WO20240608,PCODEC,MCH004,193,144,진행 중
2024-06-08 18:00:00,WO20240608,PCODEC,MCH002,193,216,초과 생산
2024-06-09 09:00:00,WO20240609,PCODEC,MCH004,103,20,진행 중
2024-06-09 12:00:00,WO20240609,PCODEC,MCH001,103,43,진행 중
2024-06-09 15:00:00,WO20240609,PCODEC,MCH003,103,67,진행 중
2024-06-09 18:00:00,WO20240609,PCODEC,MCH001,103,103,완료
2024-06-10 09:00:00,WO20240610,PCODEB,MCH003,177,41,진행 중
2024-06-10 12:00:00,WO20240610,PCODEB,MCH001,177,86,진행 중
2024-06-10 15:00:00,WO20240610,PCODEB,MCH003,177,128,진행 중
2024-06-10 18:00:00,WO20240610,PCODEB,MCH003,177,177,완료
2024-06-11 09:00:00,WO20240611,PCODEC,MCH002,131,32,진행 중
2024-06-11 12:00:00,WO20240611,PCODEC,MCH004,131,69,진행 중
2024-06-11 15:00:00,WO20240611,PCODEC,MCH001,131,98,진행 중
2024-06-11 18:00:00,WO20240611,PCODEC,MCH003,131,130,생산 미달
2024-06-12 09:00:00,WO20240612,PCODEC,MCH003,190,51,진행 중
2024-06-12 12:00:00,WO20240612,PCODEC,MCH004,190,92,진행 중
2024-06-12 15:00:00,WO20240612,PCODEC,MCH002,190,146,진행 중
2024-06-12 18:00:00,WO20240612,PCODEC,MCH004,190,190,완료
2024-06-13 09:00:00,WO20240613,PCODEA,MCH003,122,36,진행 중
2024-06-13 12:00:00,WO20240613,PCODEA,MCH001,122,70,진행 중
2024-06-13 15:00:00,WO20240613,PCODEA,MCH003,122,109,진행 중
2024-06-13 18:00:00,WO20240613,PCODEA,MCH002,122,137,초과 생산
2024-06-14 09:00:00,WO20240614,PCODEC,MCH002,191,53,진행 중
2024-06-14 12:00:00,WO20240614,PCODEC,MCH002,191,93,진행 중
2024-06-14 15:00:00,WO20240614,PCODEC,MCH002,191,146,진행 중
2024-06-14 18:00:00,WO20240614,PCODEC,MCH002,191,191,완료
2024-06-15 09:00:00,WO20240615,PCODEC,MCH003,163,40,진행 중
2024-06-15 12:00:00,WO20240615,PCODEC,MCH002,163,82,진행 중
2024-06-15 15:00:00,WO20240615,PCODEC,MCH001,163,115,진행 중
2024-06-15 18:00:00,WO20240615,PCODEC,MCH004,163,163,완료
2024-06-16 09:00:00,WO20240616,PCODEC,MCH004,191,52,진행 중
2024-06-16 12:00:00,WO20240616,PCODEC,MCH001,191,92,진행 중
2024-06-16 15:00:00,WO20240616,PCODEC,MCH003,191,142,진행 중
2024-06-16 18:00:00,WO20240616,PCODEC,MCH004,191,191,완료
2024-06-17 09:00:00,WO20240617,PCODEB,MCH002,159,45,진행 중
2024-06-17 12:00:00,WO20240617,PCODEB,MCH002,159,89,진행 중
2024-06-17 15:00:00,WO20240617,PCODEB,MCH002,159,127,진행 중
2024-06-17 18:00:00,WO20240617,PCODEB,MCH001,159,159,완료
2024-06-18 09:00:00,WO20240618,PCODEB,MCH002,115,24,진행 중
2024-06-18 12:00:00,WO20240618,PCODEB,MCH002,115,50,진행 중
2024-06-18 15:00:00,WO20240618,PCODEB,MCH003,115,82,진행 중
2024-06-18 18:00:00,WO20240618,PCODEB,MCH003,115,115,완료
2024-06-19 09:00:00,WO20240619,PCODEC,MCH003,125,26,진행 중
2024-06-19 12:00:00,WO20240619,PCODEC,MCH003,125,58,진행 중
2024-06-19 15:00:00,WO20240619,PCODEC,MCH001,125,89,진행 중
2024-06-19 18:00:00,WO20240619,PCODEC,MCH002,125,125,완료
2024-06-20 09:00:00,WO20240620,PCODEA,MCH003,175,46,진행 중
2024-06-20 12:00:00,WO20240620,PCODEA,MCH001,175,92,진행 중
2024-06-20 15:00:00,WO20240620,PCODEA,MCH001,175,126,진행 중
2024-06-20 18:00:00,WO20240620,PCODEA,MCH003,175,165,생산 미달
2024-06-21 09:00:00,WO20240621,PCODEC,MCH004,183,47,진행 중
2024-06-21 12:00:00,WO20240621,PCODEC,MCH001,183,92,진행 중
2024-06-21 15:00:00,WO20240621,PCODEC,MCH003,183,140,진행 중
2024-06-21 18:00:00,WO20240621,PCODEC,MCH003,183,183,완료
2024-06-22 09:00:00,WO20240622,PCODEC,MCH004,161,36,진행 중
2024-06-22 12:00:00,WO20240622,PCODEC,MCH001,161,79,진행 중
2024-06-22 15:00:00,WO20240622,PCODEC,MCH002,161,118,진행 중
2024-06-22 18:00:00,WO20240622,PCODEC,MCH004,161,161,완료
2024-06-23 09:00:00,WO20240623,PCODEC,MCH002,159,36,진행 중
2024-06-23 12:00:00,WO20240623,PCODEC,MCH003,159,79,진행 중
2024-06-23 15:00:00,WO20240623,PCODEC,MCH003,159,126,진행 중
2024-06-23 18:00:00,WO20240623,PCODEC,MCH002,159,159,완료
2024-06-24 09:00:00,WO20240624,PCODEC,MCH001,197,45,진행 중
2024-06-24 12:00:00,WO20240624,PCODEC,MCH004,197,86,진행 중
2024-06-24 15:00:00,WO20240624,PCODEC,MCH004,197,130,진행 중
2024-06-24 18:00:00,WO20240624,PCODEC,MCH001,197,197,완료
2024-06-25 09:00:00,WO20240625,PCODEB,MCH004,106,23,진행 중
2024-06-25 12:00:00,WO20240625,PCODEB,MCH002,106,52,진행 중
2024-06-25 15:00:00,WO20240625,PCODEB,MCH003,106,75,진행 중
2024-06-25 18:00:00,WO20240625,PCODEB,MCH002,106,106,완료
2024-06-26 09:00:00,WO20240626,PCODEB,MCH003,163,33,진행 중
2024-06-26 12:00:00,WO20240626,PCODEB,MCH001,163,72,진행 중
2024-06-26 15:00:00,WO20240626,PCODEB,MCH004,163,111,진행 중
2024-06-26 18:00:00,WO20240626,PCODEB,MCH002,163,133,생산 미달
2024-06-27 09:00:00,WO20240627,PCODEA,MCH003,174,43,진행 중
2024-06-27 12:00:00,WO20240627,PCODEA,MCH004,174,82,진행 중
2024-06-27 15:00:00,WO20240627,PCODEA,MCH001,174,131,진행 중
2024-06-27 18:00:00,WO20240627,PCODEA,MCH004,174,174,완료
2024-06-28 09:00:00,WO20240628,PCODEB,MCH003,117,26,진행 중
2024-06-28 12:00:00,WO20240628,PCODEB,MCH001,117,59,진행 중
2024-06-28 15:00:00,WO20240628,PCODEB,MCH002,117,89,진행 중
2024-06-28 18:00:00,WO20240628,PCODEB,MCH003,117,129,초과 생산
2024-06-29 09:00:00,WO20240629,PCODEB,MCH003,109,30,진행 중
