"timestamp";"robotId";"robotType";"mapCode";"floorNumber";"buildingCode";"containerCode";"status";"occupyStatus";"batteryLevel";"nodeCode";"nodeLabel";"nodeNumber";"x";"y";"robotOrientation";"missionCode";"liftStatus";"reliablility";"runTime";"karOsVersion";"mileage";"liftMtrTemp";"leftFrtMovMtrTemp";"rightFrtMovMtrTemp";"leftReMovMtrTemp";"rightReMovMtrTemp";"rotateTimes";"liftTimes";"nodeForeignCode";"errorMessage"
"2025-05-18 18:18:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;67;"RR_Floor-RR_Floor-92";"80864AA46232";92;24334.7;24078.9;9.67;1747592280000;0;1;65880;"2.3.1.HF4";12016.8;38.2;5.7;9.2;8.2;4.8;109;73;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:19:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;68;"RR_Floor-RR_Floor-62";"45717AA32298";62;25229.9;24216.6;229.45;1747592340000;0;1;65940;"2.3.1.HF4";12017.0;36.1;9.9;8.1;1.7;0.6;109;73;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:20:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;67;"RR_Floor-RR_Floor-62";"49507AA94334";62;24337.0;25825.6;294.79;1747592400000;0;1;66000;"2.3.1.HF4";12017.0;35.6;4.0;6.0;8.3;1.3;110;73;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:21:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;68;"RR_Floor-RR_Floor-74";"53469AA29498";74;24187.7;24547.7;229.33;1747592460000;0;1;66060;"2.3.1.HF4";12017.1;34.8;4.8;4.2;2.4;5.7;110;73;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:22:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;67;"RR_Floor-RR_Floor-60";"51647AA41728";60;25356.1;25877.1;86.84;1747592520000;0;1;66120;"2.3.1.HF4";12017.1;35.3;7.5;7.6;4.6;2.1;110;73;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:23:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;68;"RR_Floor-RR_Floor-65";"97997AA99362";65;24160.6;25096.8;298.01;1747592580000;0;1;66180;"2.3.1.HF4";12017.2;38.1;6.1;1.2;7.8;6.6;110;73;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:24:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;67;"RR_Floor-RR_Floor-92";"76969AA11258";92;24697.3;24632.6;223.31;1747592640000;0;1;66240;"2.3.1.HF4";12017.3;34.4;9.0;3.6;5.1;7.5;110;73;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:25:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;67;"RR_Floor-RR_Floor-57";"18011AA92666";57;24574.2;24505.4;155.98;1747592700000;0;1;66300;"2.3.1.HF4";12017.4;36.0;6.6;8.0;5.9;2.0;110;73;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:26:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;67;"RR_Floor-RR_Floor-76";"36359AA71008";76;25172.4;25943.7;307.92;1747592760000;0;1;66360;"2.3.1.HF4";12017.5;35.1;2.4;9.2;7.9;5.8;110;73;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:27:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;68;"RR_Floor-RR_Floor-85";"67229AA71114";85;24412.1;24125.6;154.69;1747592820000;0;1;66420;"2.3.1.HF4";12017.6;39.1;5.4;4.3;1.8;0.7;110;73;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:28:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;68;"RR_Floor-RR_Floor-100";"80500AA29525";100;24449.7;24620.2;279.94;1747592880000;0;1;66480;"2.3.1.HF4";12017.9;34.0;6.1;6.0;2.6;2.9;110;73;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:29:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;67;"RR_Floor-RR_Floor-72";"22559AA29894";72;24688.8;25808.0;357.98;1747592940000;0;1;66540;"2.3.1.HF4";12018.1;35.6;9.5;3.3;7.4;5.9;110;73;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:30:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;68;"RR_Floor-RR_Floor-91";"93111AA16506";91;25843.6;24593.3;28.34;1747593000000;0;1;66600;"2.3.1.HF4";12018.4;39.9;2.6;6.6;0.5;3.3;111;74;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:31:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;66;"RR_Floor-RR_Floor-73";"76426AA32261";73;24883.1;24564.0;204.01;1747593060000;0;1;66660;"2.3.1.HF4";12018.5;33.7;5.0;2.3;0.0;6.7;111;74;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:32:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;68;"RR_Floor-RR_Floor-50";"45809AA28050";50;24574.9;25172.0;73.38;1747593120000;0;1;66720;"2.3.1.HF4";12018.6;39.0;9.5;6.8;5.1;9.8;111;74;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:33:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;66;"RR_Floor-RR_Floor-94";"86824AA51658";94;25410.8;24735.5;154.58;1747593180000;0;1;66780;"2.3.1.HF4";12018.7;32.1;3.1;1.2;9.8;9.9;111;74;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:34:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;67;"RR_Floor-RR_Floor-55";"18945AA53832";55;25689.3;25338.1;305.54;1747593240000;0;1;66840;"2.3.1.HF4";12019.0;38.3;4.8;1.0;0.8;1.0;111;74;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:35:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;68;"RR_Floor-RR_Floor-56";"89665AA10030";56;24648.4;25999.8;239.71;1747593300000;0;1;66900;"2.3.1.HF4";12019.0;30.9;0.4;1.5;6.2;0.7;111;74;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:36:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;67;"RR_Floor-RR_Floor-96";"67064AA56203";96;24345.9;24912.6;274.32;1747593360000;0;1;66960;"2.3.1.HF4";12019.0;38.5;4.8;2.9;4.5;4.6;111;74;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:37:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;68;"RR_Floor-RR_Floor-64";"51348AA96019";64;24559.3;24567.9;313.85;1747593420000;0;1;67020;"2.3.1.HF4";12019.2;38.9;7.2;4.5;7.9;0.9;111;74;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:38:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;68;"RR_Floor-RR_Floor-88";"82204AA64682";88;25467.8;24125.2;219.99;1747593480000;0;1;67080;"2.3.1.HF4";12019.4;34.9;9.1;7.2;4.5;3.8;111;74;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:39:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;67;"RR_Floor-RR_Floor-61";"23941AA48694";61;24218.3;25438.7;344.47;1747593540000;0;1;67140;"2.3.1.HF4";12019.6;30.9;5.3;4.4;1.8;7.2;111;74;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:40:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;68;"RR_Floor-RR_Floor-61";"52850AA56979";61;24694.8;25490.6;303.91;1747593600000;0;1;67200;"2.3.1.HF4";12019.6;36.9;3.9;3.7;2.6;7.4;112;74;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:41:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;67;"RR_Floor-RR_Floor-91";"43656AA56985";91;24953.1;25618.1;91.99;1747593660000;0;1;67260;"2.3.1.HF4";12019.9;35.3;9.1;4.4;5.3;1.4;112;74;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:42:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;68;"RR_Floor-RR_Floor-63";"16526AA60988";63;24118.9;25313.9;301.97;1747593720000;0;1;67320;"2.3.1.HF4";12020.0;34.4;6.9;1.8;3.6;7.2;112;74;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:43:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;67;"RR_Floor-RR_Floor-65";"17629AA52142";65;25503.0;24180.0;32.47;1747593780000;0;1;67380;"2.3.1.HF4";12020.1;38.2;6.2;9.7;4.8;4.1;112;74;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:44:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;67;"RR_Floor-RR_Floor-77";"49358AA55058";77;25404.1;25588.1;127.28;1747593840000;0;1;67440;"2.3.1.HF4";12020.3;33.9;8.1;5.4;7.7;3.0;112;74;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:45:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;68;"RR_Floor-RR_Floor-50";"95511AA60101";50;24318.2;25025.0;354.36;1747593900000;0;1;67500;"2.3.1.HF4";12020.3;33.3;3.1;1.4;10.0;2.7;112;75;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:46:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;66;"RR_Floor-RR_Floor-93";"22462AA44228";93;25744.0;25805.3;68.77;1747593960000;0;1;67560;"2.3.1.HF4";12020.3;35.9;4.8;8.5;4.3;3.5;112;75;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:47:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;66;"RR_Floor-RR_Floor-52";"24189AA60030";52;24316.1;25322.1;82.68;1747594020000;0;1;67620;"2.3.1.HF4";12020.4;32.0;6.5;8.0;0.5;0.6;112;75;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:48:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;68;"RR_Floor-RR_Floor-68";"76941AA19737";68;24708.2;25629.3;102.21;1747594080000;0;1;67680;"2.3.1.HF4";12020.5;32.9;1.5;0.2;3.9;9.4;112;75;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:49:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;66;"RR_Floor-RR_Floor-68";"68299AA51038";68;25597.0;24513.9;99.41;1747594140000;0;1;67740;"2.3.1.HF4";12020.6;30.3;7.9;2.7;7.8;7.8;112;75;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:50:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;67;"RR_Floor-RR_Floor-80";"68479AA91050";80;25677.5;25021.2;212.49;1747594200000;0;1;67800;"2.3.1.HF4";12020.7;30.2;10.0;0.1;2.6;4.9;113;75;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:51:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;66;"RR_Floor-RR_Floor-83";"90643AA64952";83;25807.8;25818.1;143.61;1747594260000;0;1;67860;"2.3.1.HF4";12020.7;34.8;4.9;3.2;8.5;1.3;113;75;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:52:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;68;"RR_Floor-RR_Floor-82";"93317AA34749";82;25242.3;24552.7;74.04;1747594320000;0;1;67920;"2.3.1.HF4";12020.8;33.2;3.5;1.3;2.8;1.0;113;75;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:53:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;68;"RR_Floor-RR_Floor-80";"25091AA66091";80;25217.5;25525.6;285.25;1747594380000;0;1;67980;"2.3.1.HF4";12021.0;36.7;5.9;2.0;8.0;6.6;113;75;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:54:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;66;"RR_Floor-RR_Floor-68";"78808AA27702";68;25960.5;24128.9;343.9;1747594440000;0;1;68040;"2.3.1.HF4";12021.2;35.0;7.6;5.5;0.5;1.8;113;75;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:55:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;67;"RR_Floor-RR_Floor-68";"21998AA34083";68;24541.5;24091.1;285.29;1747594500000;0;1;68100;"2.3.1.HF4";12021.4;31.9;2.4;5.3;5.2;6.0;113;75;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:56:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;67;"RR_Floor-RR_Floor-97";"16135AA71419";97;24935.3;25327.0;200.53;1747594560000;0;1;68160;"2.3.1.HF4";12021.7;30.5;5.5;9.6;8.8;5.8;113;75;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:57:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;67;"RR_Floor-RR_Floor-81";"25580AA48810";81;24452.1;25535.9;358.21;1747594620000;0;1;68220;"2.3.1.HF4";12021.7;38.9;1.4;5.6;7.4;4.3;113;75;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:58:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;66;"RR_Floor-RR_Floor-80";"43203AA12797";80;25079.6;25381.7;48.13;1747594680000;0;1;68280;"2.3.1.HF4";12022.0;38.4;8.4;2.7;6.3;2.6;113;75;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 18:59:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;66;"RR_Floor-RR_Floor-86";"31914AA47700";86;24230.1;24048.9;338.45;1747594740000;0;1;68340;"2.3.1.HF4";12022.1;34.5;4.1;4.3;1.0;9.2;113;75;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:00:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;67;"RR_Floor-RR_Floor-73";"57393AA50039";73;24667.7;24652.7;257.23;1747594800000;0;1;68400;"2.3.1.HF4";12022.3;35.1;3.0;8.1;7.0;7.0;114;76;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:01:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;66;"RR_Floor-RR_Floor-81";"95878AA64101";81;25759.9;25470.9;13.99;1747594860000;0;1;68460;"2.3.1.HF4";12022.5;31.6;0.3;4.8;6.1;6.8;114;76;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:02:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;67;"RR_Floor-RR_Floor-76";"34976AA71871";76;24997.3;24181.4;138.14;1747594920000;0;1;68520;"2.3.1.HF4";12022.6;33.0;4.2;5.1;5.8;1.6;114;76;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:03:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;67;"RR_Floor-RR_Floor-80";"69854AA97390";80;25464.9;24813.9;7.72;1747594980000;0;1;68580;"2.3.1.HF4";12022.8;37.5;2.7;8.1;7.4;7.3;114;76;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:04:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;67;"RR_Floor-RR_Floor-94";"73554AA89246";94;25586.6;24187.2;205.31;1747595040000;0;1;68640;"2.3.1.HF4";12022.8;33.6;5.6;1.5;3.3;7.5;114;76;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:05:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;67;"RR_Floor-RR_Floor-68";"73640AA20894";68;24161.0;24940.0;84.66;1747595100000;0;1;68700;"2.3.1.HF4";12022.9;33.2;3.3;0.1;2.6;5.1;114;76;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:06:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;67;"RR_Floor-RR_Floor-67";"73027AA13314";67;25768.8;25219.7;104.56;1747595160000;0;1;68760;"2.3.1.HF4";12023.0;35.5;3.4;6.0;5.6;0.5;114;76;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:07:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;66;"RR_Floor-RR_Floor-64";"81502AA38685";64;24115.3;25807.6;10.86;1747595220000;0;1;68820;"2.3.1.HF4";12023.1;33.8;8.9;6.8;2.6;0.4;114;76;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:08:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;67;"RR_Floor-RR_Floor-73";"62077AA27723";73;24267.6;25481.8;167.29;1747595280000;0;1;68880;"2.3.1.HF4";12023.4;38.2;0.4;5.5;1.3;9.8;114;76;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:09:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;66;"RR_Floor-RR_Floor-59";"78793AA88895";59;24096.8;24582.3;75.76;1747595340000;0;1;68940;"2.3.1.HF4";12023.5;32.9;6.3;3.7;7.1;7.7;114;76;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:10:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;66;"RR_Floor-RR_Floor-76";"89778AA69167";76;25819.8;24996.3;334.7;1747595400000;0;1;69000;"2.3.1.HF4";12023.7;30.9;9.4;7.7;0.6;1.5;115;76;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:11:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;66;"RR_Floor-RR_Floor-97";"33017AA60273";97;24895.6;25647.1;245.86;1747595460000;0;1;69060;"2.3.1.HF4";12023.8;35.6;4.4;3.7;5.5;2.3;115;76;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:12:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;65;"RR_Floor-RR_Floor-53";"74265AA89742";53;24920.2;24567.0;51.51;1747595520000;0;1;69120;"2.3.1.HF4";12023.9;31.9;4.0;2.6;1.9;0.5;115;76;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:13:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;67;"RR_Floor-RR_Floor-91";"90641AA13170";91;25714.1;24414.0;0.44;1747595580000;0;1;69180;"2.3.1.HF4";12024.0;36.7;1.4;7.4;1.2;7.4;115;76;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:14:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;67;"RR_Floor-RR_Floor-80";"16576AA76675";80;25823.6;25031.8;139.66;1747595640000;0;1;69240;"2.3.1.HF4";12024.3;32.8;2.1;7.4;8.9;5.3;115;76;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:15:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;66;"RR_Floor-RR_Floor-83";"65874AA30866";83;24375.7;25561.5;169.65;1747595700000;0;1;69300;"2.3.1.HF4";12024.5;31.2;2.7;5.5;6.3;8.1;115;77;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:16:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;66;"RR_Floor-RR_Floor-95";"70969AA19362";95;24819.8;25617.5;104.32;1747595760000;0;1;69360;"2.3.1.HF4";12024.7;35.8;7.4;3.3;7.2;8.4;115;77;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:17:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;66;"RR_Floor-RR_Floor-56";"98370AA89096";56;25797.4;24029.8;115.66;1747595820000;0;1;69420;"2.3.1.HF4";12024.8;35.3;8.8;9.9;5.9;9.1;115;77;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:18:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;66;"RR_Floor-RR_Floor-66";"37777AA88474";66;25355.6;25148.4;335.41;1747595880000;0;1;69480;"2.3.1.HF4";12025.0;36.7;8.6;0.5;3.0;1.0;115;77;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:19:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;67;"RR_Floor-RR_Floor-82";"40376AA49452";82;24565.0;25730.6;313.02;1747595940000;0;1;69540;"2.3.1.HF4";12025.2;35.7;5.3;3.0;0.3;0.7;115;77;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:20:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;67;"RR_Floor-RR_Floor-93";"50491AA79869";93;24087.8;24831.1;334.38;1747596000000;0;1;69600;"2.3.1.HF4";12025.5;32.3;4.8;2.0;0.7;6.3;116;77;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:21:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;67;"RR_Floor-RR_Floor-100";"43578AA11309";100;25617.9;24256.6;346.63;1747596060000;0;1;69660;"2.3.1.HF4";12025.8;35.1;3.7;4.7;5.8;0.1;116;77;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:22:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;66;"RR_Floor-RR_Floor-62";"18207AA18265";62;24204.0;25760.4;87.91;1747596120000;0;1;69720;"2.3.1.HF4";12025.9;32.1;1.0;3.8;4.6;2.0;116;77;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:23:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;67;"RR_Floor-RR_Floor-89";"32174AA58412";89;25834.8;24588.0;312.91;1747596180000;0;1;69780;"2.3.1.HF4";12025.9;37.0;1.2;3.6;8.4;9.5;116;77;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:24:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;67;"RR_Floor-RR_Floor-70";"39482AA94336";70;24937.3;24277.1;295.86;1747596240000;0;1;69840;"2.3.1.HF4";12026.1;39.9;3.2;6.5;5.5;1.3;116;77;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:25:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;66;"RR_Floor-RR_Floor-67";"55875AA85469";67;24531.8;25889.3;95.31;1747596300000;0;1;69900;"2.3.1.HF4";12026.1;30.0;3.9;4.5;5.6;2.1;116;77;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:26:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;67;"RR_Floor-RR_Floor-79";"79127AA45193";79;25113.5;24395.6;250.05;1747596360000;0;1;69960;"2.3.1.HF4";12026.4;33.8;1.7;5.8;2.9;6.7;116;77;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:27:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;66;"RR_Floor-RR_Floor-78";"63771AA56920";78;25891.2;25148.9;298.41;1747596420000;0;1;70020;"2.3.1.HF4";12026.6;33.3;9.7;3.2;0.3;2.5;116;77;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:28:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;66;"RR_Floor-RR_Floor-67";"18364AA79450";67;24745.6;24581.0;36.04;1747596480000;0;1;70080;"2.3.1.HF4";12026.8;36.4;9.5;7.0;0.9;6.7;116;77;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:29:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;65;"RR_Floor-RR_Floor-60";"33551AA54621";60;24240.7;25292.3;209.55;1747596540000;0;1;70140;"2.3.1.HF4";12027.0;39.7;5.8;3.0;5.1;3.1;116;77;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:30:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;67;"RR_Floor-RR_Floor-79";"76681AA96724";79;24728.8;25469.2;339.22;1747596600000;0;1;70200;"2.3.1.HF4";12027.3;36.5;0.5;8.5;9.0;7.7;117;78;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 19:31:00";1;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;66;"RR_Floor-RR_Floor-91";"74781AA74821";91;25766.1;24114.6;295.9;1747596660000;0;1;70260;"2.3.1.HF4";12027.4;31.7;1.0;2.3;10.0;6.9;117;78;"LJL_FRT_Storage_Entry";"noError-executing"
